s,kW,kW,kW,kW,kg/s
FDS_HRR_Time,HRR,RAD_LOSS,CONV_LOSS,COND_LOSS,BURN_RATE
-4.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-3.9929958E+003, 7.9897459E-002, 2.8225814E-002,-1.1185481E+000, 1.1973484E+000, 4.7670991E-006
-3.9859773E+003, 8.1746206E-002, 3.0534659E-002,-5.8683413E-001, 6.1799782E-001, 4.7999498E-006
-3.9789832E+003, 8.1874818E-002, 2.9359992E-002,-3.7905703E-001, 3.8274874E-001, 4.7999162E-006
-3.9719851E+003, 8.1956447E-002, 2.8023730E-002,-2.7799306E-001, 2.6282261E-001, 4.7998826E-006
-3.9649919E+003, 8.1896171E-002, 2.6643272E-002,-2.1113772E-001, 1.8312066E-001, 4.7998490E-006
-3.9579875E+003, 8.1682126E-002, 2.3440969E-002,-1.7640253E-001, 1.3863923E-001, 4.7998154E-006
-3.9509934E+003, 8.1771892E-002, 2.1223368E-002,-1.5298582E-001, 1.0743658E-001, 4.7997818E-006
-3.9439827E+003, 8.1967795E-002, 2.0172330E-002,-1.3490402E-001, 8.2908434E-002, 4.7997482E-006
-3.9369941E+003, 8.1876242E-002, 1.8760158E-002,-1.3010545E-001, 7.3015101E-002, 4.7997146E-006
-3.9299890E+003, 8.1647919E-002, 1.7277389E-002,-1.2391587E-001, 6.1970312E-002, 4.7996810E-006
-3.9229961E+003, 8.1877324E-002, 1.6315479E-002,-1.2224593E-001, 5.6932434E-002, 4.7996474E-006
-3.9159893E+003, 8.1862225E-002, 1.5263369E-002,-1.1756753E-001, 4.8779870E-002, 4.7996138E-006
-3.9089797E+003, 8.1892188E-002, 1.4072354E-002,-1.1793969E-001, 4.6073879E-002, 4.7995802E-006
-3.9019937E+003, 8.1695755E-002, 1.3146702E-002,-1.1773502E-001, 4.3180788E-002, 4.7995466E-006
-3.8949836E+003, 8.1544091E-002, 1.2315170E-002,-1.1471912E-001, 3.7516198E-002, 4.7995130E-006
-3.8879753E+003, 8.1704096E-002, 1.1607768E-002,-1.1531795E-001, 3.6000031E-002, 4.7994794E-006
-3.8809890E+003, 8.1905878E-002, 1.1424375E-002,-1.1477645E-001, 3.3935282E-002, 4.7994458E-006
-3.8739851E+003, 8.1895993E-002, 1.0403443E-002,-1.1680994E-001, 3.3685750E-002, 4.7994122E-006
-3.8669780E+003, 8.1183409E-002, 9.7072284E-003,-1.1395216E-001, 2.8814847E-002, 4.7993786E-006
-3.8599944E+003, 8.1935116E-002, 9.8018716E-003,-1.1779637E-001, 3.1367747E-002, 4.7993450E-006
-3.8529846E+003, 8.1605733E-002, 8.7523152E-003,-1.1387187E-001, 2.5868118E-002, 4.7993115E-006
-3.8459778E+003, 8.1567226E-002, 8.5577149E-003,-1.1679263E-001, 2.7514453E-002, 4.7992778E-006
-3.8389956E+003, 8.1844314E-002, 8.1011042E-003,-1.1451820E-001, 2.4393927E-002, 4.7992443E-006
-3.8319822E+003, 8.2028024E-002, 7.4797176E-003,-1.1252754E-001, 2.1336163E-002, 4.7992107E-006
-3.8249785E+003, 8.1814454E-002, 7.0529735E-003,-1.1655715E-001, 2.3927676E-002, 4.7991770E-006
-3.8179846E+003, 8.1714894E-002, 6.6334322E-003,-1.1354150E-001, 1.9911719E-002, 4.7991434E-006
-3.8109780E+003, 8.1518094E-002, 6.1506150E-003,-1.1146032E-001, 1.6339187E-002, 4.7991099E-006
-3.8039905E+003, 8.1845562E-002, 6.0938739E-003,-1.1694861E-001, 2.1488364E-002, 4.7990763E-006
-3.7969973E+003, 8.1810197E-002, 5.5636814E-003,-1.1541949E-001, 1.8862247E-002, 4.7990427E-006
-3.7899861E+003, 8.1665055E-002, 5.1601429E-003,-1.1212752E-001, 1.4484554E-002, 4.7990091E-006
-3.7829849E+003, 8.1911323E-002, 4.8683845E-003,-1.1448606E-001, 1.6119403E-002, 4.7989755E-006
-3.7759951E+003, 8.1629121E-002, 4.6578098E-003,-1.0858092E-001, 8.0551237E-003, 4.7989419E-006
-3.7689951E+003, 8.1488194E-002, 4.1358161E-003,-1.1534794E-001, 1.4689621E-002, 4.7989084E-006
-3.7619805E+003, 8.1899479E-002, 4.2847313E-003,-1.1400127E-001, 1.3109982E-002, 4.7988747E-006
-3.7549788E+003, 8.1935969E-002, 4.0022967E-003,-1.1577924E-001, 1.4599321E-002, 4.7988411E-006
-3.7479768E+003, 8.1839378E-002, 3.3049632E-003,-1.1306587E-001, 1.0904046E-002, 4.7988075E-006
-3.7409946E+003, 8.1845162E-002, 3.6849081E-003,-1.0951357E-001, 6.9601387E-003, 4.7987739E-006
-3.7339766E+003, 8.1975482E-002, 3.1966708E-003,-1.1419558E-001, 1.0607206E-002, 4.7987404E-006
-3.7269985E+003, 8.1959973E-002, 2.8983223E-003,-1.1214902E-001, 8.2583796E-003, 4.7987068E-006
-3.7199797E+003, 8.1774541E-002, 2.4940680E-003,-1.0553147E-001, 9.9422084E-004, 4.7986732E-006
-3.7129976E+003, 8.2019722E-002, 2.8739285E-003,-1.1701033E-001, 1.1634193E-002, 4.7986396E-006
-3.7059912E+003, 8.1835049E-002, 1.9995539E-003,-1.0848848E-001, 2.6507247E-003, 4.7986060E-006
-3.6989871E+003, 8.1699237E-002, 2.2773395E-003,-1.0603321E-001,-2.5885957E-004, 4.7985724E-006
-3.6919800E+003, 8.1755043E-002, 2.4261820E-003,-1.0717335E-001, 3.2242775E-004, 4.7985388E-006
-3.6849773E+003, 8.1871647E-002, 1.9361950E-003,-1.1384387E-001, 6.6228326E-003, 4.7985052E-006
-3.6779875E+003, 8.1834396E-002, 1.9417322E-003,-1.0914280E-001, 1.1341021E-003, 4.7984716E-006
-3.6709775E+003, 8.1944638E-002, 1.4429328E-003,-1.0134027E-001,-6.9528121E-003, 4.7984380E-006
-3.6639983E+003, 8.1867533E-002, 1.4570922E-003,-1.1045215E-001, 1.2890384E-003, 4.7984045E-006
-3.6569993E+003, 8.1409366E-002, 1.1704784E-003,-1.0894125E-001,-8.6223482E-004, 4.7983709E-006
-3.6499827E+003, 8.1511800E-002, 6.8806794E-004,-1.0520894E-001,-5.3154680E-003, 4.7983373E-006
-3.6429937E+003, 8.1791486E-002, 1.9698637E-003,-1.0344388E-001,-8.0465809E-003, 4.7983037E-006
-3.6359897E+003, 8.1987556E-002, 1.5418713E-003,-1.0315248E-001,-7.2525499E-003, 4.7982701E-006
-3.6289814E+003, 8.1753308E-002, 1.6163365E-003,-1.0006380E-001,-1.1345556E-002, 4.7982365E-006
-3.6219871E+003, 8.1927224E-002, 1.4700962E-003,-1.1161533E-001,-1.4547159E-004, 4.7982029E-006
-3.6149788E+003, 8.1696603E-002, 1.1457915E-003,-1.0228773E-001,-1.0040177E-002, 4.7981693E-006
-3.6079971E+003, 8.1873934E-002, 1.0611154E-003,-1.0812490E-001,-4.2945571E-003, 4.7981358E-006
-3.6009880E+003, 8.1677158E-002, 9.2039007E-004,-1.0317451E-001,-9.8970052E-003, 4.7981022E-006
-3.5939919E+003, 8.1772513E-002, 7.2433430E-004,-9.9130442E-002,-1.4303568E-002, 4.7980686E-006
-3.5869880E+003, 8.1688657E-002, 5.6508484E-004,-1.0014033E-001,-1.4770634E-002, 4.7980350E-006
-3.5799971E+003, 8.1895309E-002, 7.9060498E-004,-1.0739046E-001,-6.7670376E-003, 4.7980014E-006
-3.5729790E+003, 8.2000052E-002, 8.6618271E-004,-1.0260804E-001,-1.1911273E-002, 4.7979678E-006
-3.5659751E+003, 8.1600296E-002, 3.6562479E-004,-1.0063210E-001,-1.4300695E-002, 4.7979342E-006
-3.5589795E+003, 8.1897161E-002,-4.2453517E-005,-9.8499578E-002,-1.7036422E-002, 4.7979006E-006
-3.5519756E+003, 8.1920644E-002, 7.6273815E-004,-9.5825696E-002,-1.9148659E-002, 4.7978670E-006
-3.5449775E+003, 8.1595990E-002, 5.8321813E-004,-9.7504000E-002,-1.8707452E-002, 4.7978334E-006
-3.5379785E+003, 8.1675959E-002,-2.2380940E-004,-1.0033193E-001,-1.6296952E-002, 4.7977999E-006
-3.5309744E+003, 8.1797027E-002, 3.7105114E-004,-9.9149314E-002,-1.7297171E-002, 4.7977663E-006
-3.5239946E+003, 8.1844445E-002,-6.5002312E-004,-1.0241071E-001,-1.4641771E-002, 4.7977327E-006
-3.5169861E+003, 8.1888304E-002, 4.9583374E-004,-9.9417995E-002,-1.7396612E-002, 4.7976992E-006
-3.5099888E+003, 8.1897701E-002,-1.0853292E-003,-9.6997706E-002,-1.9915977E-002, 4.7976656E-006
-3.5029897E+003, 8.1623353E-002, 1.0360915E-004,-9.6989678E-002,-2.0544720E-002, 4.7976320E-006
-3.4959829E+003, 8.1712302E-002,-1.2566139E-003,-1.0109921E-001,-1.6618509E-002, 4.7975984E-006
-3.4889858E+003, 8.1688996E-002,-2.3946418E-004,-9.3322258E-002,-2.4495889E-002, 4.7975648E-006
-3.4819827E+003, 8.1887615E-002,-9.3485845E-004,-9.1964672E-002,-2.6440926E-002, 4.7975312E-006
-3.4749944E+003, 8.1957643E-002,-9.1929829E-005,-9.2261739E-002,-2.6036564E-002, 4.7974976E-006
-3.4679949E+003, 8.1755602E-002,-8.1561183E-004,-9.2251181E-002,-2.6486160E-002, 4.7974641E-006
-3.4609768E+003, 8.1528061E-002,-8.7499463E-004,-9.4425141E-002,-2.4667477E-002, 4.7974305E-006
-3.4539915E+003, 8.1678679E-002,-7.1672811E-004,-9.3611643E-002,-2.5765097E-002, 4.7973969E-006
-3.4469834E+003, 8.1864093E-002,-8.3872583E-004,-9.4400616E-002,-2.5313885E-002, 4.7973633E-006
-3.4399956E+003, 8.1731353E-002,-1.9014102E-003,-9.1373365E-002,-2.8985452E-002, 4.7973298E-006
-3.4329917E+003, 8.1831732E-002,-1.2564920E-003,-9.0000662E-002,-2.9852853E-002, 4.7972962E-006
-3.4259741E+003, 8.1531255E-002,-1.6816544E-003,-9.4470830E-002,-2.5945070E-002, 4.7972626E-006
-3.4189849E+003, 8.1882585E-002,-6.5778329E-004,-9.0271771E-002,-3.1237760E-002, 4.7972290E-006
-3.4119927E+003, 8.1735314E-002,-1.5269595E-003,-9.3988574E-002,-2.8104325E-002, 4.7971954E-006
-3.4049949E+003, 8.1454788E-002,-8.7413436E-004,-9.1271995E-002,-3.1859521E-002, 4.7971619E-006
-3.3979932E+003, 8.2004646E-002,-9.6500242E-004,-8.8254341E-002,-3.3731843E-002, 4.7971283E-006
-3.3909814E+003, 8.1950000E-002,-1.2979991E-003,-8.8849290E-002,-3.2653324E-002, 4.7970947E-006
-3.3839976E+003, 8.1810940E-002,-1.1584891E-003,-9.3950792E-002,-2.7397251E-002, 4.7970611E-006
-3.3769819E+003, 8.1438541E-002,-1.3942152E-003,-8.7797275E-002,-3.4437809E-002, 4.7970275E-006
-3.3699851E+003, 8.1668863E-002,-2.3414297E-003,-8.8961769E-002,-3.2832313E-002, 4.7969939E-006
-3.3629741E+003, 8.1865756E-002,-1.4954853E-003,-8.5927679E-002,-3.6411699E-002, 4.7969603E-006
-3.3559802E+003, 8.1467213E-002,-2.1976445E-003,-8.8664308E-002,-3.4268217E-002, 4.7969267E-006
-3.3489939E+003, 8.1910003E-002,-1.8832878E-003,-8.8291416E-002,-3.4527634E-002, 4.7968932E-006
-3.3419883E+003, 8.1405840E-002,-2.2780083E-003,-8.3716843E-002,-3.9582179E-002, 4.7968596E-006
-3.3349900E+003, 8.1681429E-002,-2.1703556E-003,-8.6954005E-002,-3.6102202E-002, 4.7968260E-006
-3.3279780E+003, 8.2041619E-002,-1.9990182E-003,-8.7199975E-002,-3.6011457E-002, 4.7967924E-006
-3.3209937E+003, 8.1742245E-002,-1.7882231E-003,-8.4046907E-002,-3.9695611E-002, 4.7967589E-006
